CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,GeneratedReview,Churn,patient_id
CUS-013801,48.0,Female,New York,Silver,47,3435.19,Grocery,2025-01-14,0.12,32.5,81,4,Very satisfied with my toys purchase.,0,461
CUS-013802,18.0,Female,New York,Silver,9,998.81,Electronics,2023-08-31,0.65,5.0,16,6,"Loved the toys selection, very happy!",0,461
CUS-013803,21.0,Male,San Francisco,Gold,14,5219.26,Grocery,2024-03-31,0.29,27.4,238,9,Amazing quality and great customer service in fashion.,0,461
CUS-013804,,Female,New York,Silver,19,52.63,Sports,2024-03-31,0.3,117.9,88,14,"Loved the books selection, very happy!",0,461
CUS-013805,57.0,Male,Boston,Silver,64,1311.87,Books,2025-01-11,0.03,10.3,0,5,Had issues with delivery for grocery.,0,461
CUS-013806,18.0,Male,San Francisco,Silver,19,1183.16,Electronics,2024-01-26,0.33,60.9,206,4,"Loved the home selection, very happy!",0,461
CUS-013807,37.0,Male,Los Angeles,Silver,16,52.63,Grocery,2025-03-20,0.62,23.9,75,7,Electronics products exceeded my expectations.,0,461
CUS-013808,54.0,Male,Chicago,Gold,39,1087.16,Toys,2024-05-23,0.55,67.5,239,8,Beauty products exceeded my expectations.,1,461
CUS-013809,64.0,Male,Dallas,Silver,27,865.53,Fashion,2025-05-28,0.01,5.0,26,9,"Loved the grocery selection, very happy!",0,461
CUS-013810,30.0,Male,Houston,Platinum,59,52.63,Fashion,2024-12-31,0.55,43.1,147,3,"Loved the electronics selection, very happy!",0,461
CUS-013811,53.0,Male,Miami,Silver,21,4006.22,Home,2023-09-03,0.13,54.6,264,5,"Loved the fashion selection, very happy!",0,461
CUS-013812,69.0,Male,Dallas,Gold,26,1231.09,Grocery,2024-03-31,0.65,5.0,0,6,Fashion products exceeded my expectations.,0,461
CUS-013813,69.0,Female,Dallas,Gold,35,775.05,Sports,2024-06-12,0.2,36.7,158,8,Very satisfied with my fashion purchase.,0,461
CUS-013814,40.0,Female,Los Angeles,Platinum,10,5006.35,Sports,2025-03-14,0.02,11.2,0,16,"Loved the fashion selection, very happy!",0,461
CUS-013815,69.0,Female,Miami,Silver,24,52.63,Fashion,2025-03-20,0.46,101.9,242,4,"Loved the electronics selection, very happy!",0,461
CUS-013816,18.0,Male,Houston,Silver,33,1132.66,Sports,2024-06-12,0.12,44.7,265,9,"Loved the beauty selection, very happy!",0,461
CUS-013817,38.0,Female,San Francisco,Silver,59,1079.79,Books,2024-08-12,0.31,9.2,204,7,Sports products exceeded my expectations.,0,461
CUS-013818,51.0,Male,Miami,Gold,4,3832.5,Toys,2023-10-11,0.4,48.5,307,6,Toys products exceeded my expectations.,0,461
CUS-013819,46.0,Female,New York,Silver,3,155.78,Toys,2024-03-31,0.47,108.7,0,9,"Service needs improvement, especially for electronics.",1,461
CUS-013820,69.0,Female,San Francisco,Silver,36,308.09,Fashion,2025-01-14,0.07,45.4,66,8,"Loved the beauty selection, very happy!",0,461
CUS-013821,69.0,Male,Houston,Gold,14,1034.39,Toys,2023-09-30,0.42,142.3,304,4,"Service needs improvement, especially for toys.",0,461
CUS-013822,42.0,Female,New York,Platinum,30,52.63,Home,2025-01-14,0.15,128.8,34,4,Amazing quality and great customer service in home.,0,461
CUS-013823,39.0,Male,Miami,Gold,15,558.61,Beauty,2025-03-20,0.52,70.4,149,11,Very satisfied with my sports purchase.,0,461
CUS-013824,69.0,Male,San Francisco,Gold,41,4934.75,Grocery,2024-10-05,0.49,97.0,233,3,Fast shipping and excellent books options!,0,461
CUS-013825,69.0,Male,Miami,Gold,27,3698.24,Grocery,2025-01-14,0.44,5.0,4,1,Toys selection could be better.,0,461
CUS-013826,25.0,Female,New York,Silver,70,398.83,Toys,2025-03-20,0.56,25.5,158,3,"Service needs improvement, especially for toys.",0,461
CUS-013827,69.0,Male,Houston,Gold,24,447.55,Home,2025-03-20,0.3,21.6,113,1,Fast shipping and excellent electronics options!,0,461
CUS-013828,18.0,Female,San Francisco,Platinum,22,278.78,Electronics,2023-09-23,0.55,5.0,111,7,Electronics products exceeded my expectations.,0,461
CUS-013829,39.0,Male,Miami,Silver,14,52.63,Home,2024-06-12,0.01,121.2,103,3,Very satisfied with my sports purchase.,0,461
CUS-013830,18.0,Female,Miami,Gold,8,204.36,Sports,2023-08-16,0.36,38.5,43,7,"Loved the electronics selection, very happy!",0,462
CUS-013831,55.0,Male,Los Angeles,Silver,5,1070.32,Electronics,2024-06-12,0.47,114.1,371,4,Fast shipping and excellent sports options!,0,462
CUS-013832,49.0,Male,New York,Silver,7,52.63,Grocery,2024-07-25,0.2,87.5,252,8,Beauty selection could be better.,0,462
CUS-013833,37.0,Female,Boston,Gold,12,52.63,Beauty,2025-01-14,0.09,101.8,0,9,"Loved the electronics selection, very happy!",0,462
CUS-013834,32.0,Male,Chicago,Gold,32,8161.84,Books,2025-03-20,0.26,65.0,26,5,"Loved the beauty selection, very happy!",0,462
CUS-013835,69.0,Male,New York,Silver,2,52.63,Grocery,2024-08-12,0.26,24.2,215,3,Amazing quality and great customer service in home.,0,462
CUS-013836,18.0,Male,Los Angeles,Silver,17,52.63,Grocery,2024-08-20,0.01,14.8,153,7,Grocery products exceeded my expectations.,0,462
CUS-013837,41.0,Male,San Francisco,Silver,19,52.63,Home,2024-01-04,0.01,102.6,299,11,Fast shipping and excellent books options!,0,462
CUS-013838,51.0,Male,Chicago,Silver,27,1091.79,Electronics,2025-01-11,0.01,5.0,142,6,"Loved the fashion selection, very happy!",0,462
CUS-013839,18.0,Non-binary,Houston,Platinum,16,253.82,Grocery,2025-01-14,0.49,5.7,161,7,Amazing quality and great customer service in books.,0,462
CUS-013840,18.0,Non-binary,San Francisco,Silver,5,539.64,Sports,2024-05-18,0.41,17.4,371,1,"Loved the electronics selection, very happy!",0,462
CUS-013841,18.0,Male,Dallas,Silver,2,1120.62,Toys,2025-01-14,0.25,51.8,141,13,Grocery products exceeded my expectations.,0,462
CUS-013842,37.0,Female,Houston,Gold,12,52.63,Toys,2025-03-20,0.06,97.5,78,8,Very satisfied with my fashion purchase.,0,462
CUS-013843,43.0,Male,Miami,Silver,8,1651.77,Toys,2024-11-15,0.16,62.9,219,14,Disappointed with the recent electronics purchase.,0,462
CUS-013844,18.0,Male,Miami,Silver,2,663.37,Books,2025-01-14,0.37,31.1,0,4,Sports products exceeded my expectations.,0,462
CUS-013845,18.0,Male,Boston,Gold,42,1144.67,Sports,2023-08-16,0.02,7.1,114,8,Very satisfied with my books purchase.,0,462
CUS-013846,18.0,Female,New York,Gold,2,386.43,Sports,2025-01-14,0.01,64.7,133,9,Amazing quality and great customer service in home.,0,462
CUS-013847,69.0,Male,Boston,Silver,36,989.43,Electronics,2025-03-20,0.18,52.3,371,7,"Service needs improvement, especially for electronics.",0,462
CUS-013848,18.0,Male,Houston,Platinum,39,1231.15,Fashion,2024-03-23,0.62,35.0,371,3,Amazing quality and great customer service in toys.,0,462
CUS-013849,44.0,Female,New York,Platinum,17,1108.32,Toys,2025-01-14,0.49,94.1,371,8,Fast shipping and excellent books options!,0,462
CUS-013850,38.0,Male,Chicago,Platinum,7,52.63,Sports,2024-05-23,0.6,5.0,0,4,Amazing quality and great customer service in toys.,0,462
CUS-013851,18.0,Male,Miami,Silver,2,816.26,Fashion,2024-06-12,0.03,83.0,0,1,"Loved the home selection, very happy!",0,462
CUS-013852,18.0,Male,Chicago,Silver,3,653.84,Grocery,2024-03-31,0.34,27.0,52,7,"Service needs improvement, especially for books.",0,462
CUS-013853,18.0,Female,Houston,Silver,36,52.63,Electronics,2025-01-14,0.01,115.2,371,6,"Loved the home selection, very happy!",0,462
CUS-013854,69.0,Male,New York,Silver,27,1183.83,Fashion,2025-05-31,0.65,5.0,189,7,Fast shipping and excellent sports options!,1,462
CUS-013855,69.0,Male,Los Angeles,Gold,21,829.4,Fashion,2024-08-12,0.65,95.7,371,8,Fast shipping and excellent sports options!,0,462
CUS-013856,39.0,Male,Houston,Silver,4,52.63,Fashion,2024-10-30,0.18,117.4,0,7,Amazing quality and great customer service in home.,0,462
CUS-013857,42.0,Non-binary,New York,Silver,34,1170.87,Toys,2024-10-05,0.39,56.9,131,7,Grocery products exceeded my expectations.,0,462
CUS-013858,68.0,Male,New York,Silver,8,727.14,Home,2023-09-30,0.52,115.4,257,4,"Loved the toys selection, very happy!",1,462
CUS-013859,18.0,Female,Houston,Gold,14,621.45,Electronics,2024-10-05,0.65,5.0,302,7,Sports selection could be better.,0,462
CUS-013860,58.0,Female,San Francisco,Gold,25,1203.88,Fashion,2024-03-31,0.36,5.0,41,5,"Service needs improvement, especially for toys.",0,463
CUS-013861,63.0,Non-binary,Dallas,Platinum,23,69.91,Electronics,2024-10-03,0.65,31.1,183,6,Beauty selection could be better.,0,463
CUS-013862,58.0,Male,Los Angeles,Silver,41,52.63,Grocery,2025-01-14,0.44,108.6,371,7,Electronics products exceeded my expectations.,0,463
CUS-013863,,Non-binary,Chicago,Gold,7,408.1,Fashion,2025-01-14,0.14,23.2,31,1,Amazing quality and great customer service in fashion.,0,463
CUS-013864,18.0,Male,Miami,Gold,20,1179.84,Home,2024-04-18,0.58,32.7,371,16,Fast shipping and excellent sports options!,0,463
CUS-013865,69.0,Female,Boston,Silver,15,52.63,Beauty,2025-01-11,0.3,42.5,181,11,Very satisfied with my beauty purchase.,0,463
CUS-013866,18.0,Male,Miami,Silver,22,1111.22,Grocery,2024-03-31,0.16,25.1,249,4,Fast shipping and excellent electronics options!,0,463
CUS-013867,69.0,Female,Houston,Gold,70,560.08,Toys,2025-01-14,0.29,39.2,121,5,Amazing quality and great customer service in electronics.,1,463
CUS-013868,47.0,Female,San Francisco,Platinum,25,52.63,Home,2025-01-11,0.36,35.9,0,6,"Loved the toys selection, very happy!",0,463
CUS-013869,18.0,Female,Miami,Silver,21,52.63,Fashion,2025-03-20,0.4,5.0,102,4,"Loved the books selection, very happy!",0,463
CUS-013870,25.0,Male,San Francisco,Silver,40,496.64,Books,2025-01-11,0.43,16.1,46,3,Amazing quality and great customer service in books.,0,463
CUS-013871,65.0,Male,New York,Silver,7,225.11,Sports,2024-08-12,0.01,142.3,0,3,Amazing quality and great customer service in home.,0,463
CUS-013872,18.0,Male,New York,Gold,22,1230.04,Books,2025-01-14,0.01,5.0,182,8,Books products exceeded my expectations.,0,463
CUS-013873,47.0,Non-binary,Chicago,Platinum,5,52.63,Home,2025-03-20,0.29,57.5,95,6,Amazing quality and great customer service in electronics.,0,463
CUS-013874,18.0,Non-binary,New York,Silver,23,1216.24,Fashion,2025-03-25,0.05,19.7,89,7,Very satisfied with my beauty purchase.,1,463
CUS-013875,63.0,Male,New York,Gold,26,1085.21,Beauty,2025-03-20,0.52,5.0,371,3,Very satisfied with my fashion purchase.,0,463
CUS-013876,20.0,Male,San Francisco,Silver,4,984.85,Beauty,2024-02-06,0.29,5.0,22,8,Books products exceeded my expectations.,0,463
CUS-013877,69.0,Female,San Francisco,Silver,11,1397.22,Home,2023-08-27,0.65,5.0,21,7,Had issues with delivery for sports.,0,463
CUS-013878,69.0,Male,New York,Gold,23,1135.04,Fashion,2023-08-27,0.42,20.0,0,6,Fast shipping and excellent fashion options!,0,463
CUS-013879,69.0,Female,Boston,Silver,46,902.03,Books,2025-01-20,0.01,5.0,34,8,Very satisfied with my books purchase.,0,463
CUS-013880,61.0,Male,Los Angeles,Silver,12,52.63,Books,2025-01-11,0.01,103.2,0,5,Very satisfied with my books purchase.,0,463
CUS-013881,46.0,Male,San Francisco,Gold,6,795.45,Grocery,2025-03-20,0.16,5.0,0,4,"Service needs improvement, especially for sports.",0,463
CUS-013882,69.0,Male,Chicago,Silver,26,2276.86,Books,2025-03-25,0.4,76.6,73,4,Had issues with delivery for grocery.,1,463
CUS-013883,21.0,Non-binary,Dallas,Silver,32,1107.83,Fashion,2024-12-31,0.29,64.8,137,4,Fast shipping and excellent beauty options!,0,463
CUS-013884,56.0,Non-binary,San Francisco,Silver,17,288.74,Home,2023-06-30,0.28,72.6,154,1,"Loved the toys selection, very happy!",0,463
CUS-013885,44.0,Male,Miami,Silver,24,434.14,Grocery,2024-08-12,0.01,102.2,0,6,Very satisfied with my fashion purchase.,0,463
CUS-013886,65.0,Male,Houston,Silver,14,941.53,Toys,2025-03-20,0.14,15.5,0,14,Fast shipping and excellent home options!,0,463
CUS-013887,53.0,Female,San Francisco,Platinum,25,1010.4,Sports,2024-10-05,0.65,76.6,371,8,Fast shipping and excellent beauty options!,0,463
CUS-013888,48.0,Female,New York,Gold,59,943.21,Toys,2023-08-16,0.13,64.8,54,5,Fast shipping and excellent fashion options!,0,463
CUS-013889,55.0,Female,San Francisco,Silver,24,88.61,Sports,2025-01-20,0.23,16.3,0,7,Fast shipping and excellent grocery options!,0,463
CUS-013890,64.0,Female,Houston,Gold,19,168.3,Sports,2025-01-14,0.65,6.7,371,6,Not satisfied with the fashion products.,0,464
CUS-013891,18.0,Male,Los Angeles,Gold,30,556.55,Toys,2023-09-01,0.16,78.5,273,7,Electronics products exceeded my expectations.,1,464
CUS-013892,36.0,Female,Miami,Gold,26,892.13,Toys,2024-05-23,0.65,54.4,324,7,Fast shipping and excellent grocery options!,1,464
CUS-013893,45.0,Male,San Francisco,Silver,41,818.93,Electronics,2025-01-14,0.04,25.2,296,8,Amazing quality and great customer service in fashion.,0,464
CUS-013894,18.0,Male,Miami,Gold,26,940.46,Books,2025-05-29,0.03,22.9,301,9,Not satisfied with the beauty products.,0,464
CUS-013895,38.0,Female,Miami,Silver,12,811.72,Books,2024-02-15,0.28,5.0,0,13,Disappointed with the recent grocery purchase.,1,464
CUS-013896,69.0,Female,New York,Silver,39,1159.28,Home,2025-01-14,0.38,102.8,275,8,Disappointed with the recent beauty purchase.,0,464
CUS-013897,69.0,Female,Chicago,Silver,34,515.31,Sports,2025-03-20,0.65,56.3,371,8,Amazing quality and great customer service in sports.,0,464
CUS-013898,29.0,Male,Houston,Silver,37,682.16,Beauty,2025-03-20,0.39,16.9,210,10,Not satisfied with the beauty products.,0,464
CUS-013899,46.0,Female,New York,Silver,7,52.63,Fashion,2023-10-15,0.54,86.7,54,6,Grocery products exceeded my expectations.,0,464
CUS-013900,62.0,Female,Houston,Silver,26,1111.62,Beauty,2025-01-11,0.01,8.9,48,4,"Loved the sports selection, very happy!",0,464
CUS-013901,39.0,Female,Miami,Silver,13,1129.43,Electronics,2025-01-14,0.6,98.8,371,7,"Service needs improvement, especially for sports.",0,464
CUS-013902,18.0,Female,Chicago,Gold,20,1161.81,Toys,2024-06-15,0.24,24.0,127,10,Very satisfied with my beauty purchase.,0,464
CUS-013903,69.0,Male,Houston,Silver,12,52.63,Toys,2025-01-14,0.28,9.8,125,10,Very satisfied with my toys purchase.,0,464
CUS-013904,39.0,,Houston,Silver,11,52.63,Grocery,2024-05-23,0.65,12.5,26,5,Amazing quality and great customer service in toys.,0,464
CUS-013905,35.0,Male,San Francisco,Silver,17,1227.22,Grocery,2025-01-14,0.3,22.2,269,1,Home products exceeded my expectations.,0,464
CUS-013906,69.0,Female,San Francisco,Silver,26,999.2,Books,2025-05-29,0.21,10.7,77,6,"Loved the grocery selection, very happy!",0,464
CUS-013907,40.0,Female,San Francisco,Gold,39,969.42,Fashion,2025-01-11,0.26,5.0,199,10,"Loved the fashion selection, very happy!",0,464
CUS-013908,56.0,Female,Chicago,Silver,12,52.63,Fashion,2024-03-31,0.29,86.2,0,6,Disappointed with the recent grocery purchase.,0,464
CUS-013909,18.0,Male,Boston,Platinum,2,928.27,Electronics,2024-10-30,0.15,5.0,49,9,Very satisfied with my toys purchase.,0,464
CUS-013910,18.0,Female,Houston,Silver,23,1089.79,Toys,2025-03-20,0.38,5.0,108,8,Fashion products exceeded my expectations.,0,464
CUS-013911,24.0,Male,San Francisco,Silver,26,5414.98,Fashion,2024-07-30,0.21,9.7,7,7,Amazing quality and great customer service in home.,0,464
CUS-013912,69.0,Male,Houston,Silver,13,52.63,Home,2025-01-14,0.65,89.6,323,4,Disappointed with the recent electronics purchase.,0,464
CUS-013913,47.0,Male,Houston,Gold,26,52.63,Fashion,2025-01-14,0.29,61.1,47,8,Beauty selection could be better.,0,464
CUS-013914,69.0,Female,New York,Silver,13,498.21,Beauty,2025-01-14,0.01,79.0,0,9,Fashion selection could be better.,0,464
CUS-013915,35.0,Female,Chicago,Silver,22,1042.27,Toys,2024-08-12,0.53,5.0,90,3,"Loved the beauty selection, very happy!",0,464
CUS-013916,69.0,Female,New York,Silver,20,52.63,Grocery,2023-09-01,0.5,70.1,108,5,Disappointed with the recent grocery purchase.,0,464
CUS-013917,37.0,Male,Chicago,Silver,11,703.32,Grocery,2025-06-03,0.01,7.4,166,11,"Service needs improvement, especially for sports.",0,464
CUS-013918,69.0,Female,Chicago,Silver,22,326.6,Grocery,2025-01-14,0.1,42.9,371,9,Very satisfied with my home purchase.,0,464
CUS-013919,18.0,Female,Miami,Silver,16,52.63,Grocery,2024-06-12,0.01,86.7,0,8,Amazing quality and great customer service in electronics.,0,464
CUS-013920,18.0,Non-binary,Miami,Gold,37,388.79,Electronics,2024-10-16,0.49,68.9,371,9,"Loved the sports selection, very happy!",0,465
CUS-013921,,Male,Chicago,Gold,2,2042.31,Fashion,2025-01-14,0.42,67.8,36,6,Fashion products exceeded my expectations.,0,465
CUS-013922,43.0,Female,San Francisco,Silver,5,592.59,Electronics,2025-01-14,0.2,65.4,297,8,Very satisfied with my sports purchase.,0,465
CUS-013923,,Female,San Francisco,Platinum,22,780.33,Fashion,2024-06-12,0.08,65.8,356,8,Fast shipping and excellent sports options!,0,465
CUS-013924,69.0,Female,Chicago,Gold,25,970.32,Toys,2025-01-14,0.35,133.0,83,7,Very satisfied with my books purchase.,0,465
CUS-013925,69.0,Male,Miami,Silver,18,52.63,Books,2025-03-20,0.44,88.0,131,7,Amazing quality and great customer service in books.,0,465
CUS-013926,18.0,Female,Houston,Gold,23,1172.28,Beauty,2025-03-25,0.16,12.1,161,7,Fast shipping and excellent electronics options!,0,465
CUS-013927,18.0,Male,Dallas,Silver,3,52.63,Grocery,2025-05-26,0.21,87.1,103,7,Sports selection could be better.,0,465
CUS-013928,68.0,Female,New York,Gold,9,991.64,Books,2025-03-14,0.42,5.0,105,5,"Loved the books selection, very happy!",1,465
CUS-013929,39.0,,Houston,Platinum,9,630.54,Toys,2024-02-27,0.05,45.7,0,7,"Service needs improvement, especially for sports.",0,465
CUS-013930,62.0,Female,Chicago,Silver,31,586.88,Toys,2025-01-14,0.21,5.0,9,8,Fast shipping and excellent books options!,0,465
CUS-013931,24.0,Female,Chicago,Silver,5,811.37,Beauty,2024-03-31,0.09,5.0,107,8,Very satisfied with my books purchase.,0,465
CUS-013932,18.0,Male,Boston,Silver,4,1080.77,Toys,2025-01-14,0.65,5.0,111,7,Very satisfied with my sports purchase.,0,465
CUS-013933,46.0,Female,New York,Platinum,26,1214.48,Books,2025-01-14,0.65,42.2,128,4,Fast shipping and excellent home options!,0,465
CUS-013934,29.0,Female,Houston,Silver,47,633.9,Grocery,2023-08-16,0.47,37.9,371,10,Amazing quality and great customer service in fashion.,0,465
CUS-013935,29.0,Male,Houston,Gold,12,806.17,Sports,2025-03-20,0.61,5.0,249,8,Amazing quality and great customer service in fashion.,0,465
CUS-013936,64.0,Male,Dallas,Silver,39,871.93,Fashion,2025-03-20,0.6,23.6,261,12,Toys products exceeded my expectations.,0,465
CUS-013937,66.0,Male,Dallas,Silver,27,932.45,Grocery,2023-07-11,0.03,5.0,81,4,Very satisfied with my electronics purchase.,0,465
CUS-013938,56.0,Non-binary,Houston,Gold,21,805.43,Books,2025-01-14,0.01,70.4,0,7,Books products exceeded my expectations.,0,465
CUS-013939,18.0,Male,Houston,Silver,2,533.72,Home,2025-01-11,0.38,5.0,0,3,"Loved the sports selection, very happy!",0,465
CUS-013940,27.0,Male,Boston,Platinum,23,8786.59,Sports,2025-01-14,0.01,97.2,0,11,Very satisfied with my sports purchase.,0,465
CUS-013941,69.0,Non-binary,Los Angeles,Gold,11,52.63,Fashion,2024-06-12,0.01,110.9,48,8,Amazing quality and great customer service in electronics.,0,465
CUS-013942,63.0,Female,Houston,Silver,4,1068.65,Beauty,2024-03-31,0.65,97.8,89,5,"Loved the grocery selection, very happy!",0,465
CUS-013943,51.0,Female,Houston,Silver,12,1149.53,Sports,2025-01-27,0.15,17.4,0,6,Not satisfied with the home products.,1,465
CUS-013944,69.0,Male,Los Angeles,Silver,15,1011.06,Sports,2024-08-12,0.65,41.8,81,6,Fashion products exceeded my expectations.,0,465
CUS-013945,69.0,Male,Los Angeles,Gold,32,52.63,Grocery,2024-03-23,0.16,83.0,87,4,Very satisfied with my sports purchase.,0,465
CUS-013946,22.0,Male,Houston,Platinum,6,3728.83,Electronics,2024-03-31,0.65,56.4,107,7,Very satisfied with my electronics purchase.,0,465
CUS-013947,29.0,Male,Chicago,Silver,6,52.63,Grocery,2025-03-20,0.01,98.9,14,4,Sports selection could be better.,0,465
CUS-013948,18.0,Male,Los Angeles,Gold,8,1167.44,Grocery,2024-03-31,0.53,6.3,371,11,Disappointed with the recent books purchase.,0,465
CUS-013949,67.0,Female,Houston,Gold,2,52.63,Grocery,2024-08-12,0.2,129.7,342,9,Had issues with delivery for electronics.,0,465
CUS-013950,69.0,Female,Houston,Silver,5,959.0,Grocery,2025-03-20,0.65,63.8,371,7,"Loved the electronics selection, very happy!",0,466
CUS-013951,22.0,Male,New York,Silver,2,52.63,Electronics,2024-03-31,0.28,13.1,26,6,Very satisfied with my books purchase.,0,466
CUS-013952,18.0,Male,Houston,Silver,53,497.79,Home,2024-04-08,0.1,101.1,13,8,"Loved the beauty selection, very happy!",0,466
CUS-013953,18.0,Male,San Francisco,Silver,14,52.63,Sports,2024-03-31,0.01,54.0,0,6,Toys products exceeded my expectations.,0,466
CUS-013954,42.0,Male,Houston,Silver,40,1099.96,Home,2025-01-14,0.02,44.7,11,4,Not satisfied with the fashion products.,0,466
CUS-013955,21.0,Male,Boston,Gold,25,1211.56,Toys,2025-01-14,0.42,21.3,371,4,Amazing quality and great customer service in fashion.,1,466
CUS-013956,69.0,Female,Chicago,Silver,70,773.81,Electronics,2024-03-23,0.17,40.7,158,11,Very satisfied with my books purchase.,0,466
CUS-013957,18.0,Female,Boston,Silver,16,732.85,Grocery,2024-05-23,0.65,84.0,263,3,Had issues with delivery for electronics.,0,466
CUS-013958,39.0,Female,Dallas,Silver,26,1039.16,Sports,2025-01-14,0.65,17.2,28,5,"Loved the books selection, very happy!",0,466
CUS-013959,31.0,Female,Boston,Silver,11,52.63,Sports,2024-06-12,0.04,21.8,0,1,Electronics selection could be better.,0,466
CUS-013960,31.0,Female,Chicago,Gold,3,674.6,Sports,2024-06-12,0.4,91.2,0,6,Amazing quality and great customer service in grocery.,0,466
CUS-013961,69.0,Male,New York,Gold,24,616.29,Books,2024-01-27,0.34,14.2,0,3,Had issues with delivery for beauty.,0,466
CUS-013962,69.0,Female,Los Angeles,Silver,27,1157.97,Beauty,2024-10-30,0.27,12.5,158,12,Beauty selection could be better.,0,466
CUS-013963,20.0,Male,Chicago,Silver,2,678.14,Grocery,2025-01-14,0.53,106.9,63,3,Very satisfied with my home purchase.,0,466
CUS-013964,69.0,Male,Miami,Silver,5,52.63,Fashion,2025-03-14,0.05,126.0,0,7,Very satisfied with my beauty purchase.,0,466
CUS-013965,18.0,,Los Angeles,Gold,7,888.68,Toys,2025-03-14,0.53,14.5,120,14,Fashion products exceeded my expectations.,1,466
CUS-013966,67.0,Male,New York,Platinum,26,965.42,Grocery,2024-07-03,0.37,32.1,204,7,"Loved the home selection, very happy!",0,466
CUS-013967,40.0,Female,Houston,Silver,20,52.63,Grocery,2024-10-30,0.01,56.9,36,4,Had issues with delivery for electronics.,0,466
CUS-013968,39.0,Female,New York,Gold,42,584.89,Grocery,2024-06-12,0.01,107.5,5,9,Fast shipping and excellent home options!,0,466
CUS-013969,42.0,Female,Chicago,Gold,26,1148.66,Home,2025-03-20,0.12,34.1,29,7,"Loved the electronics selection, very happy!",0,466
CUS-013970,53.0,Female,New York,Silver,27,1128.76,Beauty,2024-08-27,0.21,51.0,35,7,Fast shipping and excellent toys options!,0,466
CUS-013971,69.0,Female,Miami,Gold,21,240.4,Sports,2025-03-20,0.53,5.0,0,9,Fast shipping and excellent electronics options!,0,466
CUS-013972,50.0,Non-binary,Dallas,Gold,12,1394.43,Sports,2025-03-03,0.29,67.4,271,7,"Service needs improvement, especially for books.",0,466
CUS-013973,69.0,Male,San Francisco,Silver,3,356.76,Grocery,2025-01-14,0.56,45.8,201,6,Amazing quality and great customer service in toys.,1,466
CUS-013974,18.0,Non-binary,Chicago,Gold,34,63.76,Sports,2025-03-20,0.14,17.6,55,2,Had issues with delivery for home.,0,466
CUS-013975,60.0,Female,Houston,Platinum,2,321.46,Grocery,2025-01-14,0.65,105.7,129,8,Amazing quality and great customer service in toys.,0,466
CUS-013976,18.0,Male,San Francisco,Gold,59,770.72,Sports,2023-08-27,0.33,21.7,0,6,Fast shipping and excellent grocery options!,1,466
CUS-013977,18.0,Male,Houston,Silver,18,4745.73,Grocery,2024-07-25,0.19,32.9,52,8,"Service needs improvement, especially for toys.",0,466
CUS-013978,18.0,Male,Houston,Silver,2,1087.91,Books,2024-05-08,0.56,19.7,371,3,Very satisfied with my sports purchase.,0,466
CUS-013979,69.0,Female,New York,Silver,34,52.63,Grocery,2025-01-14,0.01,117.5,113,8,Very satisfied with my electronics purchase.,0,466
CUS-013980,38.0,Male,New York,Silver,12,383.37,Grocery,2024-05-22,0.45,58.8,295,3,Toys products exceeded my expectations.,0,467
CUS-013981,24.0,Female,Houston,Silver,27,246.94,Home,2023-07-18,0.01,52.1,153,9,Not satisfied with the sports products.,0,467
CUS-013982,64.0,Female,San Francisco,Gold,19,52.63,Toys,2025-01-14,0.42,11.9,50,7,Home products exceeded my expectations.,0,467
CUS-013983,18.0,Male,Chicago,Silver,13,1148.37,Beauty,2025-03-20,0.08,5.0,103,1,Beauty selection could be better.,0,467
CUS-013984,45.0,Female,New York,Gold,25,2176.67,Home,2023-07-11,0.01,122.9,257,6,Amazing quality and great customer service in home.,0,467
CUS-013985,41.0,Female,New York,Silver,2,52.63,Fashion,2023-08-16,0.11,112.2,0,8,"Loved the sports selection, very happy!",0,467
CUS-013986,18.0,Male,San Francisco,Silver,6,455.87,Electronics,2025-03-20,0.1,62.7,371,6,Amazing quality and great customer service in fashion.,0,467
CUS-013987,69.0,Male,New York,Gold,2,498.51,Sports,2025-03-20,0.56,104.5,82,4,"Loved the home selection, very happy!",0,467
CUS-013988,18.0,Male,Chicago,Silver,2,1213.01,Home,2025-01-14,0.65,5.0,371,7,Home selection could be better.,0,467
CUS-013989,60.0,Male,Dallas,Silver,23,951.23,Fashion,2025-01-14,0.01,15.2,0,7,Fast shipping and excellent home options!,0,467
CUS-013990,66.0,Female,San Francisco,Silver,62,52.63,Electronics,2023-08-16,0.12,58.0,47,5,Fast shipping and excellent toys options!,0,467
CUS-013991,39.0,Male,Los Angeles,Gold,24,1165.7,Books,2025-01-14,0.15,20.2,148,6,"Service needs improvement, especially for toys.",0,467
CUS-013992,18.0,Female,Houston,Silver,30,460.83,Toys,2024-10-05,0.01,5.0,0,2,Very satisfied with my electronics purchase.,0,467
CUS-013993,44.0,Male,Houston,Gold,15,1055.76,Beauty,2024-02-06,0.06,103.2,371,16,Very satisfied with my grocery purchase.,0,467
CUS-013994,38.0,Male,Chicago,Gold,17,874.33,Toys,2025-01-14,0.01,16.7,0,8,"Service needs improvement, especially for sports.",0,467
